# Unihan 17.0.0 kMandarin; frequency from rime-pinyin-simp
宷	shen	3	0
宸	chen	2	163
容	rong	2	2278
宺	huang	3	0
宻	mi	4	0
宼	kou	4	0
宽	kuan	1	3177
宾	bin	1	813
宿	su	4	664
寀	cai	3	3
寁	zan	3	1
寂	ji	4	307
寃	yuan	1	2
寄	ji	4	4492
寅	yin	2	273
密	mi	4	2338
寇	kou	4	397
寈	qing	1	0
寉	he	4	1
寊	zhen	1	1
寋	jian	4	0
富	fu	4	3549
寍	ning	2	3
寎	bing	4	2
寏	huan	2	0
寐	mei	4	137
寑	qin	3	9
寒	han	2	4520
寓	yu	4	247
寔	shi	2	15
寕	ning	2	0
寖	jin	4	4
寗	ning	2	6
寘	zhi	4	6
寙	yu	3	2
寚	bao	3	0
寛	kuan	1	19
寜	ning	2	0
寝	qin	3	381
寞	mo	4	52
察	cha	2	507
寠	ju	4	10
寡	gua	3	305
寢	qin	3	10
寣	hu	1	120
寤	wu	4	24
寥	liao	2	54
實	shi	2	48
寧	ning	2	25
寨	zhai	4	724
審	shen	3	14
寪	wei	3	20
寫	xie	3	77
寬	kuan	1	16
寭	hui	4	0
寮	liao	2	142
寯	jun	4	5
寰	huan	2	152
寱	yi	4	1
寲	yi	2	10
寳	bao	3	15
寴	qin	1	0
寵	chong	3	12
寶	bao	3	44
寷	feng	1	0
寸	cun	4	3068
对	dui	4	279642
寺	si	4	2001
寻	xun	2	2300
导	dao	3	2043
寽	lv	4	0
対	dui	4	18
寿	shou	4	1058
尀	po	3	0
封	feng	1	6204
専	zhuan	1	6
尃	fu	1	1
射	she	4	2318
尅	ke	4	444
将	jiang	1	119239
將	jiang	1	360
專	zhuan	1	15
尉	wei	4	160
尊	zun	1	1653
尋	xun	2	20
尌	shu	4	1
對	dui	4	576
導	dao	3	15
小	xiao	3	92013
尐	jie	2	121
少	shao	3	31117
尒	er	3	9
尓	er	3	109
尔	er	3	2729
尕	ga	3	72
尖	jian	1	1070
尗	shu	1	0
尘	chen	2	1493
尙	shang	4	7
尚	shang	4	3912
尛	mo	2	0
尜	ga	2	6
尝	chang	2	1032
尞	liao	4	2
尟	xian	3	1
尠	xian	3	4
尡	kun	5	0
尢	wang	1	79
尣	wang	1	0
尤	you	2	1339
尥	liao	4	8
尦	liao	4	0
尧	yao	2	737
尨	mang	2	7
尩	wang	1	0
尪	wang	1	4
尫	wang	1	0
尬	ga	4	231
尭	yao	2	2
尮	duo	4	0
尯	kui	4	0
尰	zhong	3	5
就	jiu	4	558432
尲	gan	1	0
尳	gu	3	1
尴	gan	1	13
尵	tui	2	0
尶	gan	1	0
尷	gan	1	1
尸	shi	1	766
尹	yin	3	1459
尺	chi	3	764
尻	kao	1	181
尼	ni	2	2504
尽	jin	3	4781
尾	wei	3	859
尿	niao	4	1791
局	ju	2	7098
屁	pi	4	2822
层	ceng	2	6480
屃	xi	4	0
屄	bi	1	291
居	ju	1	2926
屆	jie	4	14
屇	tian	2	3
屈	qu	1	973
屉	ti	4	58
届	jie	4	2341
屋	wu	1	2421
屌	diao	3	556
屍	shi	1	11
屎	shi	3	1170
屏	ping	2	1954
屐	ji	1	32
屑	xie	4	261
屒	zhen	3	0
屓	xie	4	1
屔	ni	2	0
展	zhan	3	3377
屖	xi	1	0
屗	wei	3	0
屘	man	3	0
屙	e	1	83
屚	lou	4	0
屛	ping	2	2
屜	ti	4	1
屝	fei	4	3
属	shu	3	4306
屟	xie	4	0
屠	tu	2	414
屡	lv	3	554
屢	lv	3	8
屣	xi	3	15
層	ceng	2	12
履	lv	3	286
屦	ju	4	12
屧	xie	4	2
屨	ju	4	1
屩	jue	1	1
屪	liao	2	0
屫	jue	2	0
屬	shu	3	35
屭	xi	4	2
屮	che	4	0
屯	tun	2	680
屰	ni	4	0
山	shan	1	10951
屲	wa	1	0
屳	xian	1	0
屴	li	4	1
屵	e	4	0
屶	hui	4	123
屷	hui	4	0
屸	long	2	0
屹	yi	4	74
屺	qi	3	11
屻	ren	4	3
屼	wu	4	27
屽	han	4	0
屾	shen	1	34
屿	yu	3	154
岀	chu	1	0
岁	sui	4	10074
岂	qi	3	503
岃	ren	4	0
岄	yue	4	0
岅	ban	3	0
岆	yao	3	6
岇	ang	2	0
岈	ya	2	5
岉	wu	4	1
岊	jie	2	2
岋	e	4	6
岌	ji	2	8
岍	qian	1	3
岎	fen	2	0
岏	wan	2	1
岐	qi	2	191
岑	cen	2	332
岒	qian	2	1
岓	qi	2	0
岔	cha	4	161
岕	jie	4	4
岖	qu	1	5
岗	gang	3	1288
岘	xian	4	27
岙	ao	4	74
岚	lan	2	648
岛	dao	3	3026
岜	ba	1	17
岝	zuo	4	0
岞	zuo	4	0
岟	yang	3	0
岠	ju	4	3
岡	gang	1	11
岢	ke	3	16
岣	gou	3	12
岤	xue	2	1
岥	po	1	1
岦	li	4	1
岧	tiao	2	2
岨	qu	1	2
岩	yan	2	2003
岪	fu	2	1
岫	xiu	4	79
岬	jia	3	24
岭	ling	3	1178
岮	tuo	2	0
岯	pi	2	1
岰	ao	4	1
岱	dai	4	195
岲	kuang	4	0
岳	yue	4	1265
岴	qu	1	0
岵	hu	4	4
岶	po	4	0
岷	min	2	60
岸	an	4	1036
岹	tiao	2	0
岺	ling	2	2
岻	chi	2	0
岼	ping	2	2
岽	dong	1	6
岾	han	4	0
岿	kui	1	24
峀	xiu	4	0
峁	mao	3	21
峂	tong	2	0
峃	xue	2	0
峄	yi	4	17
峅	bian	4	0
峆	he	2	0
峇	ba	1	17
峈	luo	4	2
峉	e	4	1
峊	fu	4	1
峋	xun	2	9
峌	die	2	1
峍	lu	4	0
峎	en	3	2
峏	er	2	1
峐	gai	1	0
峑	quan	1	0
峒	dong	4	26
峓	yi	2	1
峔	mu	3	0
峕	shi	2	0
峖	an	1	1
峗	wei	2	1
峘	huan	2	1
峙	zhi	4	52
峚	mi	4	0
峛	lie	4	1
峜	ji	4	0
峝	tong	2	0
峞	wei	2	1
峟	you	4	5
峠	qia	3	1
峡	xia	2	340
峢	li	3	0
峣	yao	2	0
峤	jiao	4	31
峥	zheng	1	141
峦	luan	2	109
峧	jiao	1	0
峨	e	2	100
峩	e	2	65
峪	yu	4	224
峫	xie	2	0
峬	bu	1	1
峭	qiao	4	55
峮	qun	1	1
峯	feng	1	5
峰	feng	1	3510
峱	nao	2	0
峲	li	3	0
峳	you	2	0
峴	xian	4	1
峵	rong	2	0
島	dao	3	35
峷	shen	1	1
峸	cheng	2	1
峹	tu	2	1
峺	geng	3	0
峻	jun	4	313
峼	gao	4	0
峽	xia	2	3
峾	yin	2	0
峿	wu	2	1
崀	lang	4	9
崁	kan	4	4
崂	lao	2	11
崃	lai	2	6
崄	xian	3	0
崅	que	4	0
崆	kong	1	11
崇	chong	2	675
崈	chong	2	0
崉	ta	4	0
崊	lin	2	0
崋	hua	4	2
崌	ju	1	5
崍	lai	2	2
崎	qi	2	241
崏	min	2	6
崐	kun	1	0
崑	kun	1	21
崒	zu	2	19
崓	gu	4	0
崔	cui	1	1836
崕	ya	2	24
崖	ya	2	523
崗	gang	3	12
崘	lun	2	12
崙	lun	2	7
崚	leng	2	3
崛	jue	2	34
崜	duo	1	0
崝	zheng	1	5
崞	guo	1	5
崟	yin	2	7
崠	dong	1	4
崡	han	2	0
崢	zheng	1	4
崣	wei	3	5
崤	xiao	2	6
崥	pi	2	11
崦	yan	1	11
崧	song	1	48
崨	jie	2	6
崩	beng	1	561
崪	zu	2	0
崫	ku	1	0
崬	dong	1	0
崭	zhan	3	17
崮	gu	4	28
崯	yin	2	0
崰	zi	1	7
崱	ze	4	7
崲	huang	2	5
崳	yu	2	3
崴	wai	3	104
崵	yang	2	5
崶	feng	1	6
崷	qiu	2	2
崸	yang	2	2
崹	ti	2	9
崺	yi	3	4
崻	zhi	4	0
崼	shi	4	8
崽	zai	3	286
崾	yao	4	11
崿	e	4	2
嵀	zhu	4	1
嵁	kan	1	6
嵂	lv	4	4
嵃	yan	3	3
嵄	mei	3	0
嵅	han	2	0
嵆	ji	1	0
嵇	ji	1	45
嵈	huan	4	0
嵉	ting	2	1
嵊	sheng	4	12
嵋	mei	2	14
嵌	qian	4	318
嵍	wu	4	0
嵎	yu	2	8
嵏	zong	1	0
嵐	lan	2	9
嵑	ke	3	0
嵒	yan	2	1
嵓	yan	2	1
嵔	wei	3	0
嵕	zong	1	2
嵖	cha	2	0
嵗	sui	4	0
嵘	rong	2	60
嵙	ke	1	1
嵚	qin	1	0
嵛	yu	2	22
嵜	qi	2	1
嵝	lou	3	5
嵞	tu	2	1
嵟	dui	1	0
嵠	xi	1	0
嵡	weng	3	0
嵢	cang	1	0
嵣	dang	4	0
嵤	rong	2	0
嵥	jie	2	1
嵦	kai	3	0
嵧	liu	2	3
嵨	wu	4	1
嵩	song	1	182
嵪	qiao	1	0
嵫	zi	1	5
嵬	wei	2	18
嵭	beng	1	0
嵮	dian	1	0
嵯	cuo	2	8
嵰	qian	3	0
嵱	yong	3	0
嵲	nie	4	1
嵳	cuo	2	0
嵴	ji	3	26
嵵	shi	2	0
嵶	ruo	4	0
嵷	song	3	0
嵸	zong	1	0
嵹	jiang	4	0
嵺	liao	2	1
嵻	kang	1	0
嵼	chan	3	1
嵽	die	2	1
嵾	cen	1	0
嵿	ding	3	2
嶀	tu	1	0
嶁	lou	3	1
嶂	zhang	4	44
嶃	zhan	3	0
嶄	zhan	3	5
嶅	ao	2	0
嶆	cao	2	12
嶇	qu	1	14
嶈	qiang	1	15
嶉	cui	1	9
嶊	zui	3	1
嶋	dao	3	10
嶌	dao	3	2
嶍	xi	2	1
嶎	yu	4	0
嶏	pei	4	0
嶐	long	2	0
嶑	xiang	4	0
嶒	ceng	2	4
嶓	bo	1	2
嶔	qin	1	1
嶕	jiao	1	1
嶖	yan	1	0
嶗	lao	2	0
嶘	zhan	4	0
嶙	lin	2	11
嶚	liao	2	0
嶛	liao	2	0
嶜	jin	1	0
嶝	deng	4	6
嶞	duo	4	1
嶟	zun	1	1
嶠	jiao	4	1
嶡	gui	4	0
嶢	yao	2	2
嶣	jiao	1	0
嶤	yao	2	0
嶥	jue	2	0
嶦	shan	4	0
嶧	yi	4	0
嶨	xue	2	0
嶩	nao	2	1
嶪	ye	4	1
嶫	ye	4	0
嶬	yi	2	0
嶭	nie	4	0
嶮	xian	3	1
嶯	ji	2	1
嶰	xie	4	2
嶱	ke	3	0
嶲	xi	1	3
嶳	di	4	0
嶴	ao	4	1
嶵	zui	3	1
嶶	wei	1	0
嶷	yi	2	28
嶸	rong	2	1
嶹	dao	3	1
嶺	ling	3	7
嶻	jie	2	0
嶼	yu	3	3
嶽	yue	4	3
嶾	yin	3	0
嶿	ru	5	0
巀	jie	2	0
巁	li	4	0
巂	gui	1	3
巃	long	2	2
巄	long	2	0
巅	dian	1	65
巆	rong	2	0
巇	xi	1	1
巈	ju	2	0
巉	chan	2	4
巊	ying	3	0
巋	kui	1	1
巌	yan	2	3
巍	wei	1	199
巎	nao	2	0
巏	quan	2	0
巐	chao	3	0
巑	cuan	2	1
巒	luan	2	2
巓	dian	1	1
巔	dian	1	2
巕	nie	4	1
巖	yan	2	5
巗	yan	2	0
巘	yan	3	3
巙	kui	2	0
巚	yan	3	0
巛	chuan	1	37
巜	kuai	4	0
川	chuan	1	2883
州	zhou	1	3193
巟	huang	1	2
巠	jing	1	1
巡	xun	2	400
巢	chao	2	491
巣	chao	2	1
巤	lie	4	0
工	gong	1	5450
左	zuo	3	7716
巧	qiao	3	2001
巨	ju	4	2292
巩	gong	3	268
巪	ju	4	0
巫	wu	1	470
巬	pu	5	0
巭	pu	5	0
差	cha	4	16939
巯	qiu	2	10
巰	qiu	2	1
己	ji	3	1476
已	yi	3	43347
巳	si	4	229
巴	ba	1	3193
巵	zhi	1	1
巶	zhao	1	0
巷	xiang	4	800
巸	yi	2	0
巹	jin	3	2
巺	xun	4	0
巻	juan	4	7
巼	ba	1	0
巽	xun	4	94
巾	jin	1	276
巿	fu	2	179
帀	za	1	0
币	bi	4	2376
市	shi	4	18050
布	bu	4	4781
帄	ding	1	3
帅	shuai	4	6051
帆	fan	1	619
帇	nie	4	0
师	shi	1	4963
帉	fen	1	0
帊	pa	4	8
帋	zhi	3	52
希	xi	1	1784
帍	hu	4	0
帎	dan	4	12
帏	wei	2	42
帐	zhang	4	2156
帑	tang	3	7
帒	dai	4	0
帓	mo	4	0
帔	pei	4	6
帕	pa	4	1079
帖	tie	1	5721
帗	bo	1	5
帘	lian	2	530
帙	zhi	4	18
帚	zhou	3	30
帛	bo	2	120
帜	zhi	4	33
帝	di	4	1718
帞	mo	4	0
帟	yi	4	3
帠	yi	4	2
帡	ping	2	4
帢	qia	4	2
帣	juan	3	1
帤	ru	2	2
帥	shuai	4	37
带	dai	4	38459
帧	zhen	1	857
帨	shui	4	4
帩	qiao	4	2
帪	zhen	1	0
師	shi	1	51
帬	qun	2	0
席	xi	2	869
帮	bang	1	30125
帯	dai	4	8
帰	gui	1	2
帱	chou	2	1
帲	ping	2	0
帳	zhang	4	12
帴	san	4	3
帵	wan	1	0
帶	dai	4	79
帷	wei	2	67
常	chang	2	7630
帹	sha	4	0
帺	qi	2	0
帻	ze	2	7
帼	guo	2	19
帽	mao	4	810
帾	du	3	2
帿	hou	2	2
幀	zheng	4	4
幁	xu	1	1
幂	mi	4	74
幃	wei	2	8
幄	wo	4	26
幅	fu	2	935
幆	yi	4	0
幇	bang	1	9
幈	ping	2	0
幉	die	2	0
幊	gong	1	5
幋	pan	2	8
幌	huang	3	51
幍	tao	1	2
幎	mi	4	2
幏	jia	4	5
幐	teng	2	0
幑	hui	1	0
幒	zhong	1	0
幓	shan	1	5
幔	man	4	81
幕	mu	4	654
幖	biao	1	0
幗	guo	2	7
幘	ze	2	7
幙	mu	4	2
幚	bang	1	0
幛	zhang	4	25
幜	jing	3	1
幝	chan	3	0
幞	fu	2	10
幟	zhi	4	2
幠	hu	1	1
幡	fan	1	81
幢	chuang	2	587
幣	bi	4	5
幤	bi	4	1
幥	zhang	3	0
幦	mi	4	1
幧	qiao	1	1
幨	chan	1	1
幩	fen	2	1
幪	meng	2	2
幫	bang	1	48
幬	chou	2	1
幭	mie	4	0
幮	chu	2	1
幯	jie	2	1
幰	xian	3	2
幱	lan	2	0
干	gan	4	22116
平	ping	2	8010
年	nian	2	105268
幵	jian	1	21
并	bing	4	79035
幷	bing	4	33
幸	xing	4	881
幹	gan	4	73
幺	yao	1	491
幻	huan	4	981
幼	you	4	825
幽	you	1	1647
幾	ji	3	44
广	guang	3	3745
庀	pi	3	8
庁	ting	1	2
庂	ze	4	1
広	guang	3	10
庄	zhuang	1	3153
庅	mo	2	0
庆	qing	4	2119
庇	bi	4	93
庈	qin	2	1
庉	dun	4	1
床	chuang	2	3976
庋	gui	3	8
庌	ya	3	1
庍	bai	4	1
庎	jie	4	0
序	xu	4	828
庐	lu	2	198
庑	wu	3	25
庒	zhuang	1	0
库	ku	4	5650
应	ying	1	20243
底	di	3	5497
庖	pao	2	25
店	dian	4	11612
庘	ya	1	0
庙	miao	4	1053
庚	geng	1	729
庛	ci	4	3
府	fu	3	1757
庝	tong	2	0
庞	pang	2	706
废	fei	4	1723
庠	xiang	2	24
庡	yi	3	0
庢	zhi	4	29
庣	tiao	1	18
庤	zhi	4	10
庥	xiu	1	13
度	du	4	11468
座	zuo	4	4409
庨	xiao	1	15
庩	tu	2	0
庪	gui	3	1
庫	ku	4	15
庬	mang	2	1
庭	ting	2	1513
庮	you	3	2
庯	bu	1	0
庰	bing	4	1
庱	cheng	3	1
庲	lai	2	1
庳	bi	4	2
庴	ji	2	1
庵	an	1	347
庶	shu	4	123
康	kang	1	3377
庸	yong	1	285
庹	tuo	3	32
庺	song	1	0
庻	shu	4	0
庼	qing	3	0
庽	yu	4	0
庾	yu	3	48
庿	miao	4	0
廀	sou	1	0
廁	ce	4	3
廂	xiang	1	2
廃	fei	4	1
廄	jiu	4	1
廅	e	4	1
廆	wei	3	4
廇	liu	4	1
廈	sha	4	3
廉	lian	2	490
廊	lang	2	318
廋	sou	1	15
廌	zhi	4	2
廍	bu	4	0
廎	qing	3	1
廏	jiu	4	0
廐	jiu	4	0
廑	jin	3	4
廒	ao	2	7
廓	kuo	4	100
廔	lou	2	2
廕	yin	4	5
廖	liao	4	1463
廗	dai	4	0
廘	lu	4	1
廙	yi	4	3
廚	chu	2	3
廛	chan	2	12
廜	tu	2	1
廝	si	1	2
廞	xin	1	1
廟	miao	4	10
廠	chang	3	15
廡	wu	3	2
廢	fei	4	12
廣	guang	3	25
廤	ku	4	0
廥	kuai	4	0
廦	bi	4	1
廧	qiang	2	0
廨	xie	4	12
廩	lin	3	2
廪	lin	3	22
廫	liao	2	0
廬	lu	2	6
廭	ji	4	0
廮	ying	3	1
廯	xian	1	1
廰	ting	1	2
廱	yong	1	1
廲	li	2	1
廳	ting	1	9
廴	yin	3	61
廵	xun	2	0
延	yan	2	1233
廷	ting	2	769
廸	di	2	1
廹	pai	3	0
建	jian	4	9016
廻	hui	2	7
廼	nai	3	3
廽	hui	2	0
廾	gong	3	0
廿	nian	4	355
开	kai	1	54927
弁	bian	4	54
异	yi	4	1249
弃	qi	4	920
弄	nong	4	24374
弅	fen	4	1
弆	ju	3	0
弇	yan	3	6
弈	yi	4	122
弉	zang	4	1
弊	bi	4	451
弋	yi	4	175
弌	yi	1	75
弍	er	4	72
弎	san	1	0
式	shi	4	11075
弐	er	4	3
弑	shi	4	97
弒	shi	4	8
弓	gong	1	1436
弔	diao	4	74
引	yin	3	4195
弖	hu	4	119
弗	fu	2	655
弘	hong	2	797
弙	wu	1	0
弚	tui	2	1
弛	chi	2	136
弜	jiang	4	0
弝	ba	4	1
弞	shen	3	0
弟	di	4	1203
张	zhang	1	27300
弡	jue	2	0
弢	tao	1	17
弣	fu	3	1
弤	di	3	0
弥	mi	2	421
弦	xian	2	1029
弧	hu	2	237
弨	chao	1	2
弩	nu	3	253
弪	jing	4	12
弫	zhen	3	0
弬	yi	2	0
弭	mi	3	26
弮	quan	1	5
弯	wan	1	1244
弰	shao	1	2
弱	ruo	4	3273
弲	xuan	1	0
弳	jing	4	4
弴	diao	1	5
張	zhang	1	92
弶	jiang	4	10
強	qiang	2	66
弸	peng	2	7
弹	dan	4	1988
强	qiang	2	19428
弻	bi	4	0
弼	bi	4	113
弽	she	4	0
弾	dan	4	14
弿	jian	3	0
彀	gou	4	13
彁	ge	1	12
彂	fa	1	0
彃	bi	4	9
彄	kou	1	4
彅	jian	3	5
彆	bie	4	1
彇	xiao	1	0
彈	dan	4	20
彉	guo	1	4
彊	jiang	4	6
彋	hong	2	1
彌	mi	2	8
彍	guo	1	0
彎	wan	1	12
彏	jue	2	1
彐	ji	4	87
彑	ji	4	112
归	gui	1	3754
当	dang	1	52846
彔	lu	4	3
录	lu	4	2662
彖	tuan	4	19
彗	hui	4	44
彘	zhi	4	32
彙	hui	4	3
彚	hui	4	0
彛	yi	2	5
彜	yi	2	3
彝	yi	2	139
彞	yi	2	0
彟	yue	1	0
彠	yue	1	0
彡	shan	1	87
形	xing	2	2865
彣	wen	2	0
彤	tong	2	434
彥	yan	4	13
彦	yan	4	946
彧	yu	4	59
彨	chi	1	0
彩	cai	3	2127
彪	biao	1	786
彫	diao	1	2
彬	bin	1	967
彭	peng	2	2213
彮	yong	3	0
彯	piao	1	1
彰	zhang	1	230
影	ying	3	3209
彲	chi	1	0
彳	chi	4	84
彴	zhuo	2	9
彵	tuo	3	0
彶	ji	2	4
彷	pang	2	18
彸	zhong	1	1
役	yi	4	296
彺	wang	2	0
彻	che	4	318
彼	bi	3	847
彽	di	1	1
彾	ling	2	3
彿	fu	2	3
往	wang	3	10406
征	zheng	1	1502
徂	cu	2	20
徃	wang	3	6
径	jing	4	596
待	dai	4	6914
徆	xi	1	1
徇	xun	4	38
很	hen	3	160208
徉	yang	2	24
徊	huai	2	45
律	lv	4	756
後	hou	4	2787
徍	wang	3	0
徎	cheng	3	0
徏	zhi	4	0
徐	xu	2	5191
徑	jing	4	4
徒	tu	2	614
従	cong	2	13
徔	zhi	5	0
徕	lai	2	35
徖	cong	2	0
得	de	2	75568
徘	pai	2	26
徙	xi	3	104
徚	dong	1	0
徛	ji	4	2
徜	chang	2	16
徝	zhi	4	0
從	cong	2	378
徟	zhou	1	0
徠	lai	2	1
御	yu	4	924
徢	xie	4	0
徣	jie	4	0
徤	jian	4	0
徥	shi	4	2
徦	jia	3	3
徧	bian	4	0
徨	huang	2	27
復	fu	4	27
循	xun	2	363
徫	wei	3	1
徬	pang	2	3
徭	yao	2	15
微	wei	1	2970
徯	xi	1	2
徰	zheng	1	0
徱	piao	4	0
徲	ti	2	1
徳	de	2	41
徴	zheng	1	6
徵	zhi	3	86
徶	bie	2	0
德	de	2	7178
徸	chong	1	0
徹	che	4	12
徺	jiao	3	0
徻	hui	4	2
徼	jiao	4	20
徽	hui	1	398
徾	mei	2	1
徿	long	4	1
忀	xiang	1	1
忁	bao	4	0
忂	qu	2	0
心	xin	1	20168
忄	xin	5	97
必	bi	4	3878
忆	yi	4	765
忇	le	4	0
忈	ren	2	0
忉	dao	1	21
忊	ding	4	0
忋	gai	3	0
忌	ji	4	840
忍	ren	3	2612
忎	ren	2	0
忏	chan	4	46
忐	tan	3	5
忑	te	4	14
忒	te	4	425
忓	gan	1	0
忔	qi	4	22
忕	shi	4	12
忖	cun	3	44
志	zhi	4	3436
忘	wang	4	4829
忙	mang	2	29641
忚	xi	1	0
忛	fan	1	0
応	ying	1	6
忝	tian	3	38
忞	min	2	50
忟	wen	3	0
忠	zhong	1	2098
忡	chong	1	14
忢	wu	4	0
忣	ji	2	5
忤	wu	3	38
忥	xi	4	3
忦	jia	2	0
忧	you	1	880
忨	wan	4	1
忩	cong	1	0
忪	song	1	11
快	kuai	4	48011
忬	yu	4	0
忭	bian	4	7
忮	zhi	4	16
忯	qi	2	1
忰	cui	4	1
忱	chen	2	66
忲	tai	4	0
忳	tun	2	2
忴	qian	2	2
念	nian	4	4327
忶	hun	2	0
忷	xiong	1	1
忸	niu	3	17
忹	kuang	2	0
忺	xian	1	2
忻	xin	1	131
忼	kang	1	0
忽	hu	1	968
忾	kai	4	8
忿	fen	4	61
怀	huai	2	1932
态	tai	4	883
怂	song	3	123
怃	wu	3	19
怄	ou	4	19
怅	chang	4	54
怆	chuang	4	29
怇	ju	4	0
怈	yi	4	0
怉	bao	3	0
怊	chao	1	3
怋	min	2	0
怌	pei	1	0
怍	zuo	4	11
怎	zen	3	1920
怏	yang	4	7
怐	ju	4	1
怑	ban	4	1
怒	nu	4	2622
怓	nao	2	1
怔	zheng	1	178
怕	pa	4	22787
怖	bu	4	72
怗	tie	1	2
怘	hu	4	0
怙	hu	4	20
怚	ju	4	1
怛	da	2	48
怜	lian	2	498
思	si	1	4404
怞	chou	2	1
怟	di	4	0
怠	dai	4	77
怡	yi	2	1103
怢	tu	1	1
怣	you	2	0
怤	fu	1	1
急	ji	2	7980
怦	peng	1	10
性	xing	4	24434
怨	yuan	4	968
怩	ni	2	16
怪	guai	4	13739
怫	fu	2	4
怬	xi	4	0
怭	bi	4	1
怮	you	1	2
怯	qie	4	158
怰	xuan	4	0
怱	cong	1	3
怲	bing	3	1
怳	huang	3	5
怴	xu	4	1
怵	chu	4	55
怶	bi	4	0
怷	shu	4	0
怸	xi	1	0
怹	tan	1	5
怺	yong	3	4
总	zong	3	28517
怼	dui	4	16
怽	mo	5	0
怾	zhi	3	0
怿	yi	4	23
恀	shi	4	2
恁	nen	4	267
恂	xun	2	24
恃	shi	4	121
恄	xi	4	1
恅	lao	3	2
恆	heng	2	16
恇	kuang	1	1
恈	mou	2	0
恉	zhi	3	2
恊	xie	2	1
恋	lian	4	1521
恌	tiao	1	1
恍	huang	3	102
恎	die	2	0
恏	hao	4	0
恐	kong	3	985
恑	gui	3	0
恒	heng	2	1589
恓	xi	1	1
恔	jiao	3	1
恕	shu	4	203
恖	si	1	0
恗	hu	1	0
恘	qiu	1	0
恙	yang	4	57
恚	hui	4	26
恛	hui	2	3
恜	chi	4	0
恝	jia	2	5
恞	yi	2	1
恟	xiong	1	1
恠	guai	4	6
恡	lin	4	0
恢	hui	1	91
恣	zi	4	62
恤	xu	4	585
恥	chi	3	6
恦	shang	4	0
恧	nv	4	4
恨	hen	4	4102
恩	en	1	162015
恪	ke	4	113
恫	dong	4	24
恬	tian	2	162
恭	gong	1	432
恮	quan	1	1
息	xi	1	1027
恰	qia	4	755
恱	yue	4	0
恲	peng	1	0
恳	ken	3	73
恴	de	2	0
恵	hui	4	14
恶	e	4	7036
恷	xiao	5	1
恸	tong	4	37
恹	yan	1	53
恺	kai	3	159
恻	ce	4	31
恼	nao	3	283
恽	yun	4	41
恾	mang	2	0
恿	yong	3	9
悀	yong	3	0
悁	yuan	1	3
悂	pi	1	0
悃	kun	3	17
悄	qiao	1	128
悅	yue	4	9
悆	yu	4	9
悇	tu	2	6
悈	jie	4	2
悉	xi	1	361
悊	zhe	2	8
悋	lin	4	1
悌	ti	4	26
悍	han	4	139
悎	hao	4	14
悏	qie	4	0
悐	ti	4	2
悑	bu	4	0
悒	yi	4	24
悓	qian	4	0
悔	hui	3	367
悕	xi	1	15
悖	bei	4	54
悗	man	2	22
悘	yi	1	0
悙	heng	1	0
悚	song	3	24
悛	quan	1	10
悜	cheng	3	20
悝	kui	1	8
悞	wu	4	0
悟	wu	4	812
悠	you	1	503
悡	li	2	0
悢	liang	4	14
患	huan	4	1729
悤	cong	1	3
悥	yi	4	0
悦	yue	4	974
悧	li	4	8
您	nin	2	44386
悩	nao	3	10
悪	e	4	3
悫	que	4	11
悬	xuan	2	837
悭	qian	1	34
悮	wu	4	0
悯	min	3	50
悰	cong	2	6
悱	fei	3	11
悲	bei	1	983
悳	de	2	27
悴	cui	4	17
悵	chang	4	3
悶	men	4	14
悷	li	4	5
悸	ji	4	36
悹	guan	4	4
悺	guan	4	2
悻	xing	4	9
悼	dao	4	190
悽	qi	1	5
悾	kong	1	4
悿	tian	3	3
惀	lun	2	5
惁	xi	1	2
惂	kan	3	0
惃	gun	3	3
惄	ni	4	2
情	qing	2	6384
惆	chou	2	10
惇	dun	1	25
惈	guo	3	5
惉	zhan	1	7
惊	jing	1	1611
惋	wan	3	24
惌	yuan	1	4
惍	jin	1	1
惎	ji	4	2
惏	lan	2	1
惐	yu	4	0
惑	huo	4	410
惒	he	2	0
惓	quan	2	5
惔	tan	2	8
惕	ti	4	40
惖	ti	4	0
惗	nie	4	0
惘	wang	3	30
惙	chuo	4	1
惚	hu	1	20
惛	hun	1	6
惜	xi	1	753
惝	chang	3	2
惞	xin	1	1
惟	wei	2	706
惠	hui	4	1777
惡	e	4	29
惢	suo	3	13
惣	zong	3	2
惤	jian	1	3
惥	yong	3	0
惦	dian	4	26
惧	ju	4	221
惨	can	3	3630
惩	cheng	2	117
惪	de	2	0
惫	bei	4	87
惬	qie	4	24
惭	can	2	69
惮	dan	4	31
惯	guan	4	762
惰	duo	4	56
惱	nao	3	3
惲	yun	4	1
想	xiang	3	141790
惴	zhui	4	9
惵	die	2	1
惶	huang	2	61
惷	chun	3	1
惸	qiong	2	1
惹	re	3	2129
惺	xing	1	43
惻	ce	4	1
惼	bian	3	1
惽	min	3	0
惾	zong	1	0
惿	ti	2	3
愀	qiao	3	53
愁	chou	2	1988
愂	bei	4	0
愃	xuan	1	0
愄	wei	1	1
愅	ge	2	0
愆	qian	1	10
愇	wei	3	0
愈	yu	4	1399
愉	yu	2	93
愊	bi	4	1
愋	xuan	1	0
愌	huan	4	0
愍	min	3	25
愎	bi	4	6
意	yi	4	3694
愐	mian	3	1
愑	yong	3	1
愒	kai	4	1
愓	dang	4	1
